year,category1,category2,category1_index,category2_index,exchange
1994 to 1995,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1994 to 1995,Natural Forest,Non Observed,6,7,51.0
1994 to 1995,Natural Forest,Other Non Vegetated Area,6,8,41.0
1994 to 1995,Natural Forest,Pasture,6,9,41.0
1994 to 1995,Natural Forest,"River, Lake and Ocean",6,10,60156.0
1994 to 1995,Natural Forest,Salt flat,6,11,13.0
1994 to 1995,Natural Forest,Urban Infrastructure,6,12,2.0
1994 to 1995,Natural Forest,Wetland,6,13,0.0
1994 to 1995,Non Observed,Other Non Vegetated Area,7,8,0.0
1994 to 1995,Non Observed,Pasture,7,9,0.0
1994 to 1995,Non Observed,"River, Lake and Ocean",7,10,35.0
1994 to 1995,Non Observed,Salt flat,7,11,1.0
1994 to 1995,Non Observed,Urban Infrastructure,7,12,0.0
1994 to 1995,Non Observed,Wetland,7,13,0.0
1994 to 1995,Other Non Vegetated Area,Pasture,8,9,137.0
1994 to 1995,Other Non Vegetated Area,"River, Lake and Ocean",8,10,4.0
1994 to 1995,Other Non Vegetated Area,Salt flat,8,11,0.0
1994 to 1995,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1994 to 1995,Other Non Vegetated Area,Wetland,8,13,0.0
1994 to 1995,Pasture,"River, Lake and Ocean",9,10,5012.0
1994 to 1995,Pasture,Salt flat,9,11,1.0
1994 to 1995,Pasture,Urban Infrastructure,9,12,1.0
1994 to 1995,Pasture,Wetland,9,13,0.0
1994 to 1995,"River, Lake and Ocean",Salt flat,10,11,24.0
1994 to 1995,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
1994 to 1995,"River, Lake and Ocean",Wetland,10,13,0.0
1994 to 1995,Salt flat,Urban Infrastructure,11,12,0.0
1994 to 1995,Salt flat,Wetland,11,13,0.0
1994 to 1995,Urban Infrastructure,Wetland,12,13,0.0
1995 to 1996,Agriculture,Beach and Dune,0,1,0.0
1995 to 1996,Agriculture,Forest Plantation,0,2,0.0
1995 to 1996,Agriculture,Grassland,0,3,559.0
1995 to 1996,Agriculture,Mining,0,4,0.0
1995 to 1996,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1995 to 1996,Agriculture,Natural Forest,0,6,1572.0
1995 to 1996,Agriculture,Non Observed,0,7,0.0
1995 to 1996,Agriculture,Other Non Vegetated Area,0,8,0.0
1995 to 1996,Agriculture,Pasture,0,9,13567.0
1995 to 1996,Agriculture,"River, Lake and Ocean",0,10,0.0
1995 to 1996,Agriculture,Salt flat,0,11,0.0
1995 to 1996,Agriculture,Urban Infrastructure,0,12,0.0
1995 to 1996,Agriculture,Wetland,0,13,0.0
1995 to 1996,Beach and Dune,Forest Plantation,1,2,0.0
1995 to 1996,Beach and Dune,Grassland,1,3,0.0
1995 to 1996,Beach and Dune,Mining,1,4,0.0
1995 to 1996,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1995 to 1996,Beach and Dune,Natural Forest,1,6,0.0
1995 to 1996,Beach and Dune,Non Observed,1,7,0.0
1995 to 1996,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1995 to 1996,Beach and Dune,Pasture,1,9,0.0
1995 to 1996,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1995 to 1996,Beach and Dune,Salt flat,1,11,0.0
1995 to 1996,Beach and Dune,Urban Infrastructure,1,12,0.0
1995 to 1996,Beach and Dune,Wetland,1,13,0.0
1995 to 1996,Forest Plantation,Grassland,2,3,1376.0
1995 to 1996,Forest Plantation,Mining,2,4,0.0
1995 to 1996,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1995 to 1996,Forest Plantation,Natural Forest,2,6,0.0
1995 to 1996,Forest Plantation,Non Observed,2,7,0.0
1995 to 1996,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1995 to 1996,Forest Plantation,Pasture,2,9,0.0
1995 to 1996,Forest Plantation,"River, Lake and Ocean",2,10,2.0
1995 to 1996,Forest Plantation,Salt flat,2,11,0.0
1995 to 1996,Forest Plantation,Urban Infrastructure,2,12,0.0
1995 to 1996,Forest Plantation,Wetland,2,13,0.0
1995 to 1996,Grassland,Mining,3,4,1.0
1995 to 1996,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1995 to 1996,Grassland,Natural Forest,3,6,0.0
1995 to 1996,Grassland,Non Observed,3,7,17.0
1995 to 1996,Grassland,Other Non Vegetated Area,3,8,17.0
1995 to 1996,Grassland,Pasture,3,9,36.0
1995 to 1996,Grassland,"River, Lake and Ocean",3,10,46570.0
1995 to 1996,Grassland,Salt flat,3,11,214.0
1995 to 1996,Grassland,Urban Infrastructure,3,12,1.0
1995 to 1996,Grassland,Wetland,3,13,0.0
1995 to 1996,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1995 to 1996,Mining,Natural Forest,4,6,0.0
1995 to 1996,Mining,Non Observed,4,7,0.0
1995 to 1996,Mining,Other Non Vegetated Area,4,8,0.0
1995 to 1996,Mining,Pasture,4,9,0.0
1995 to 1996,Mining,"River, Lake and Ocean",4,10,0.0
1995 to 1996,Mining,Salt flat,4,11,0.0
1995 to 1996,Mining,Urban Infrastructure,4,12,0.0
1995 to 1996,Mining,Wetland,4,13,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1995 to 1996,Natural Forest,Non Observed,6,7,35.0
1995 to 1996,Natural Forest,Other Non Vegetated Area,6,8,23.0
1995 to 1996,Natural Forest,Pasture,6,9,23.0
1995 to 1996,Natural Forest,"River, Lake and Ocean",6,10,90458.0
1995 to 1996,Natural Forest,Salt flat,6,11,15.0
1995 to 1996,Natural Forest,Urban Infrastructure,6,12,3.0
1995 to 1996,Natural Forest,Wetland,6,13,0.0
1995 to 1996,Non Observed,Other Non Vegetated Area,7,8,0.0
1995 to 1996,Non Observed,Pasture,7,9,0.0
1995 to 1996,Non Observed,"River, Lake and Ocean",7,10,31.0
1995 to 1996,Non Observed,Salt flat,7,11,0.0
1995 to 1996,Non Observed,Urban Infrastructure,7,12,0.0
1995 to 1996,Non Observed,Wetland,7,13,0.0
1995 to 1996,Other Non Vegetated Area,Pasture,8,9,177.0
1995 to 1996,Other Non Vegetated Area,"River, Lake and Ocean",8,10,3.0
1995 to 1996,Other Non Vegetated Area,Salt flat,8,11,0.0
1995 to 1996,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1995 to 1996,Other Non Vegetated Area,Wetland,8,13,0.0
1995 to 1996,Pasture,"River, Lake and Ocean",9,10,12143.0
1995 to 1996,Pasture,Salt flat,9,11,0.0
1995 to 1996,Pasture,Urban Infrastructure,9,12,0.0
1995 to 1996,Pasture,Wetland,9,13,0.0
1995 to 1996,"River, Lake and Ocean",Salt flat,10,11,15.0
1995 to 1996,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
1995 to 1996,"River, Lake and Ocean",Wetland,10,13,0.0
1995 to 1996,Salt flat,Urban Infrastructure,11,12,1.0
1995 to 1996,Salt flat,Wetland,11,13,0.0
1995 to 1996,Urban Infrastructure,Wetland,12,13,0.0
1996 to 1997,Agriculture,Beach and Dune,0,1,0.0
1996 to 1997,Agriculture,Forest Plantation,0,2,0.0
1996 to 1997,Agriculture,Grassland,0,3,542.0
1996 to 1997,Agriculture,Mining,0,4,0.0
1996 to 1997,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1996 to 1997,Agriculture,Natural Forest,0,6,1499.0
1996 to 1997,Agriculture,Non Observed,0,7,0.0
1996 to 1997,Agriculture,Other Non Vegetated Area,0,8,0.0
1996 to 1997,Agriculture,Pasture,0,9,11910.0
1996 to 1997,Agriculture,"River, Lake and Ocean",0,10,3.0
1996 to 1997,Agriculture,Salt flat,0,11,0.0
1996 to 1997,Agriculture,Urban Infrastructure,0,12,0.0
1996 to 1997,Agriculture,Wetland,0,13,0.0
1996 to 1997,Beach and Dune,Forest Plantation,1,2,0.0
1996 to 1997,Beach and Dune,Grassland,1,3,0.0
1996 to 1997,Beach and Dune,Mining,1,4,0.0
1996 to 1997,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1996 to 1997,Beach and Dune,Natural Forest,1,6,0.0
1996 to 1997,Beach and Dune,Non Observed,1,7,0.0
1996 to 1997,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1996 to 1997,Beach and Dune,Pasture,1,9,0.0
1996 to 1997,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1996 to 1997,Beach and Dune,Salt flat,1,11,0.0
1996 to 1997,Beach and Dune,Urban Infrastructure,1,12,0.0
1996 to 1997,Beach and Dune,Wetland,1,13,0.0
1996 to 1997,Forest Plantation,Grassland,2,3,1325.0
1996 to 1997,Forest Plantation,Mining,2,4,0.0
1996 to 1997,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1996 to 1997,Forest Plantation,Natural Forest,2,6,0.0
1996 to 1997,Forest Plantation,Non Observed,2,7,0.0
1996 to 1997,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1996 to 1997,Forest Plantation,Pasture,2,9,0.0
1996 to 1997,Forest Plantation,"River, Lake and Ocean",2,10,0.0
1996 to 1997,Forest Plantation,Salt flat,2,11,0.0
1996 to 1997,Forest Plantation,Urban Infrastructure,2,12,0.0
1996 to 1997,Forest Plantation,Wetland,2,13,0.0
1996 to 1997,Grassland,Mining,3,4,1.0
1996 to 1997,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1996 to 1997,Grassland,Natural Forest,3,6,0.0
1996 to 1997,Grassland,Non Observed,3,7,16.0
1996 to 1997,Grassland,Other Non Vegetated Area,3,8,16.0
1996 to 1997,Grassland,Pasture,3,9,28.0
1996 to 1997,Grassland,"River, Lake and Ocean",3,10,48519.0
1996 to 1997,Grassland,Salt flat,3,11,153.0
1996 to 1997,Grassland,Urban Infrastructure,3,12,1.0
1996 to 1997,Grassland,Wetland,3,13,0.0
1996 to 1997,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1996 to 1997,Mining,Natural Forest,4,6,0.0
1996 to 1997,Mining,Non Observed,4,7,0.0
1996 to 1997,Mining,Other Non Vegetated Area,4,8,0.0
1996 to 1997,Mining,Pasture,4,9,0.0
1996 to 1997,Mining,"River, Lake and Ocean",4,10,0.0
1996 to 1997,Mining,Salt flat,4,11,0.0
1996 to 1997,Mining,Urban Infrastructure,4,12,0.0
1996 to 1997,Mining,Wetland,4,13,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1996 to 1997,Natural Forest,Non Observed,6,7,50.0
1996 to 1997,Natural Forest,Other Non Vegetated Area,6,8,13.0
1996 to 1997,Natural Forest,Pasture,6,9,13.0
1996 to 1997,Natural Forest,"River, Lake and Ocean",6,10,118337.0
1996 to 1997,Natural Forest,Salt flat,6,11,16.0
1996 to 1997,Natural Forest,Urban Infrastructure,6,12,2.0
1996 to 1997,Natural Forest,Wetland,6,13,0.0
1996 to 1997,Non Observed,Other Non Vegetated Area,7,8,0.0
1996 to 1997,Non Observed,Pasture,7,9,0.0
1996 to 1997,Non Observed,"River, Lake and Ocean",7,10,11.0
1996 to 1997,Non Observed,Salt flat,7,11,1.0
1996 to 1997,Non Observed,Urban Infrastructure,7,12,0.0
1996 to 1997,Non Observed,Wetland,7,13,0.0
1996 to 1997,Other Non Vegetated Area,Pasture,8,9,168.0
1996 to 1997,Other Non Vegetated Area,"River, Lake and Ocean",8,10,43.0
1996 to 1997,Other Non Vegetated Area,Salt flat,8,11,0.0
1996 to 1997,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1996 to 1997,Other Non Vegetated Area,Wetland,8,13,0.0
1996 to 1997,Pasture,"River, Lake and Ocean",9,10,23772.0
1996 to 1997,Pasture,Salt flat,9,11,1.0
1996 to 1997,Pasture,Urban Infrastructure,9,12,1.0
1996 to 1997,Pasture,Wetland,9,13,0.0
1996 to 1997,"River, Lake and Ocean",Salt flat,10,11,9.0
1996 to 1997,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
1996 to 1997,"River, Lake and Ocean",Wetland,10,13,0.0
1996 to 1997,Salt flat,Urban Infrastructure,11,12,1.0
1996 to 1997,Salt flat,Wetland,11,13,0.0
1996 to 1997,Urban Infrastructure,Wetland,12,13,0.0
1997 to 1998,Agriculture,Beach and Dune,0,1,0.0
1997 to 1998,Agriculture,Forest Plantation,0,2,0.0
1997 to 1998,Agriculture,Grassland,0,3,789.0
1997 to 1998,Agriculture,Mining,0,4,0.0
1997 to 1998,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1997 to 1998,Agriculture,Natural Forest,0,6,2963.0
1997 to 1998,Agriculture,Non Observed,0,7,0.0
1997 to 1998,Agriculture,Other Non Vegetated Area,0,8,0.0
1997 to 1998,Agriculture,Pasture,0,9,22386.0
1997 to 1998,Agriculture,"River, Lake and Ocean",0,10,1.0
1997 to 1998,Agriculture,Salt flat,0,11,0.0
1997 to 1998,Agriculture,Urban Infrastructure,0,12,0.0
1997 to 1998,Agriculture,Wetland,0,13,0.0
1997 to 1998,Beach and Dune,Forest Plantation,1,2,0.0
1997 to 1998,Beach and Dune,Grassland,1,3,0.0
1997 to 1998,Beach and Dune,Mining,1,4,0.0
1997 to 1998,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1997 to 1998,Beach and Dune,Natural Forest,1,6,0.0
1997 to 1998,Beach and Dune,Non Observed,1,7,0.0
1997 to 1998,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1997 to 1998,Beach and Dune,Pasture,1,9,0.0
1997 to 1998,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1997 to 1998,Beach and Dune,Salt flat,1,11,0.0
1997 to 1998,Beach and Dune,Urban Infrastructure,1,12,0.0
1997 to 1998,Beach and Dune,Wetland,1,13,0.0
1997 to 1998,Forest Plantation,Grassland,2,3,890.0
1997 to 1998,Forest Plantation,Mining,2,4,0.0
1997 to 1998,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1997 to 1998,Forest Plantation,Natural Forest,2,6,0.0
1997 to 1998,Forest Plantation,Non Observed,2,7,0.0
1997 to 1998,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1997 to 1998,Forest Plantation,Pasture,2,9,0.0
1997 to 1998,Forest Plantation,"River, Lake and Ocean",2,10,0.0
1997 to 1998,Forest Plantation,Salt flat,2,11,0.0
1997 to 1998,Forest Plantation,Urban Infrastructure,2,12,0.0
1997 to 1998,Forest Plantation,Wetland,2,13,0.0
1997 to 1998,Grassland,Mining,3,4,2.0
1997 to 1998,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1997 to 1998,Grassland,Natural Forest,3,6,0.0
1997 to 1998,Grassland,Non Observed,3,7,15.0
1997 to 1998,Grassland,Other Non Vegetated Area,3,8,5.0
1997 to 1998,Grassland,Pasture,3,9,5.0
1997 to 1998,Grassland,"River, Lake and Ocean",3,10,57710.0
1997 to 1998,Grassland,Salt flat,3,11,125.0
1997 to 1998,Grassland,Urban Infrastructure,3,12,1.0
1997 to 1998,Grassland,Wetland,3,13,0.0
1997 to 1998,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1997 to 1998,Mining,Natural Forest,4,6,0.0
1997 to 1998,Mining,Non Observed,4,7,0.0
1997 to 1998,Mining,Other Non Vegetated Area,4,8,0.0
1997 to 1998,Mining,Pasture,4,9,0.0
1997 to 1998,Mining,"River, Lake and Ocean",4,10,1.0
1997 to 1998,Mining,Salt flat,4,11,0.0
1997 to 1998,Mining,Urban Infrastructure,4,12,0.0
1997 to 1998,Mining,Wetland,4,13,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1997 to 1998,Natural Forest,Non Observed,6,7,44.0
1997 to 1998,Natural Forest,Other Non Vegetated Area,6,8,5.0
1997 to 1998,Natural Forest,Pasture,6,9,5.0
1997 to 1998,Natural Forest,"River, Lake and Ocean",6,10,94305.0
1997 to 1998,Natural Forest,Salt flat,6,11,26.0
1997 to 1998,Natural Forest,Urban Infrastructure,6,12,3.0
1997 to 1998,Natural Forest,Wetland,6,13,0.0
1997 to 1998,Non Observed,Other Non Vegetated Area,7,8,0.0
1997 to 1998,Non Observed,Pasture,7,9,0.0
1997 to 1998,Non Observed,"River, Lake and Ocean",7,10,25.0
1997 to 1998,Non Observed,Salt flat,7,11,1.0
1997 to 1998,Non Observed,Urban Infrastructure,7,12,0.0
1997 to 1998,Non Observed,Wetland,7,13,0.0
1997 to 1998,Other Non Vegetated Area,Pasture,8,9,74.0
1997 to 1998,Other Non Vegetated Area,"River, Lake and Ocean",8,10,2.0
1997 to 1998,Other Non Vegetated Area,Salt flat,8,11,0.0
1997 to 1998,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1997 to 1998,Other Non Vegetated Area,Wetland,8,13,0.0
1997 to 1998,Pasture,"River, Lake and Ocean",9,10,17695.0
1997 to 1998,Pasture,Salt flat,9,11,1.0
1997 to 1998,Pasture,Urban Infrastructure,9,12,1.0
1997 to 1998,Pasture,Wetland,9,13,0.0
1997 to 1998,"River, Lake and Ocean",Salt flat,10,11,8.0
1997 to 1998,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
1997 to 1998,"River, Lake and Ocean",Wetland,10,13,0.0
1997 to 1998,Salt flat,Urban Infrastructure,11,12,0.0
1997 to 1998,Salt flat,Wetland,11,13,0.0
1997 to 1998,Urban Infrastructure,Wetland,12,13,0.0
1998 to 1999,Agriculture,Beach and Dune,0,1,0.0
1998 to 1999,Agriculture,Forest Plantation,0,2,6.0
1998 to 1999,Agriculture,Grassland,0,3,780.0
1998 to 1999,Agriculture,Mining,0,4,0.0
1998 to 1999,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1998 to 1999,Agriculture,Natural Forest,0,6,2990.0
1998 to 1999,Agriculture,Non Observed,0,7,0.0
1998 to 1999,Agriculture,Other Non Vegetated Area,0,8,0.0
1998 to 1999,Agriculture,Pasture,0,9,37544.0
1998 to 1999,Agriculture,"River, Lake and Ocean",0,10,7.0
1998 to 1999,Agriculture,Salt flat,0,11,0.0
1998 to 1999,Agriculture,Urban Infrastructure,0,12,0.0
1998 to 1999,Agriculture,Wetland,0,13,0.0
1998 to 1999,Beach and Dune,Forest Plantation,1,2,0.0
1998 to 1999,Beach and Dune,Grassland,1,3,0.0
1998 to 1999,Beach and Dune,Mining,1,4,0.0
1998 to 1999,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1998 to 1999,Beach and Dune,Natural Forest,1,6,0.0
1998 to 1999,Beach and Dune,Non Observed,1,7,0.0
1998 to 1999,Beach and Dune,Other Non Vegetated Area,1,8,0.0
1998 to 1999,Beach and Dune,Pasture,1,9,0.0
1998 to 1999,Beach and Dune,"River, Lake and Ocean",1,10,0.0
1998 to 1999,Beach and Dune,Salt flat,1,11,1.0
1998 to 1999,Beach and Dune,Urban Infrastructure,1,12,0.0
1998 to 1999,Beach and Dune,Wetland,1,13,0.0
1998 to 1999,Forest Plantation,Grassland,2,3,550.0
1998 to 1999,Forest Plantation,Mining,2,4,0.0
1998 to 1999,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1998 to 1999,Forest Plantation,Natural Forest,2,6,0.0
1998 to 1999,Forest Plantation,Non Observed,2,7,0.0
1998 to 1999,Forest Plantation,Other Non Vegetated Area,2,8,0.0
1998 to 1999,Forest Plantation,Pasture,2,9,0.0
1998 to 1999,Forest Plantation,"River, Lake and Ocean",2,10,0.0
1998 to 1999,Forest Plantation,Salt flat,2,11,0.0
1998 to 1999,Forest Plantation,Urban Infrastructure,2,12,0.0
1998 to 1999,Forest Plantation,Wetland,2,13,0.0
1998 to 1999,Grassland,Mining,3,4,1.0
1998 to 1999,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1998 to 1999,Grassland,Natural Forest,3,6,0.0
1998 to 1999,Grassland,Non Observed,3,7,16.0
1998 to 1999,Grassland,Other Non Vegetated Area,3,8,16.0
1998 to 1999,Grassland,Pasture,3,9,26.0
1998 to 1999,Grassland,"River, Lake and Ocean",3,10,29433.0
1998 to 1999,Grassland,Salt flat,3,11,186.0
1998 to 1999,Grassland,Urban Infrastructure,3,12,1.0
1998 to 1999,Grassland,Wetland,3,13,0.0
1998 to 1999,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1998 to 1999,Mining,Natural Forest,4,6,0.0
1998 to 1999,Mining,Non Observed,4,7,0.0
1998 to 1999,Mining,Other Non Vegetated Area,4,8,0.0
1998 to 1999,Mining,Pasture,4,9,0.0
1998 to 1999,Mining,"River, Lake and Ocean",4,10,1.0
1998 to 1999,Mining,Salt flat,4,11,0.0
1998 to 1999,Mining,Urban Infrastructure,4,12,0.0
1998 to 1999,Mining,Wetland,4,13,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
1998 to 1999,Natural Forest,Non Observed,6,7,37.0
1998 to 1999,Natural Forest,Other Non Vegetated Area,6,8,14.0
1998 to 1999,Natural Forest,Pasture,6,9,14.0
1998 to 1999,Natural Forest,"River, Lake and Ocean",6,10,43604.0
1998 to 1999,Natural Forest,Salt flat,6,11,10.0
1998 to 1999,Natural Forest,Urban Infrastructure,6,12,1.0
1998 to 1999,Natural Forest,Wetland,6,13,0.0
1998 to 1999,Non Observed,Other Non Vegetated Area,7,8,0.0
1998 to 1999,Non Observed,Pasture,7,9,0.0
1998 to 1999,Non Observed,"River, Lake and Ocean",7,10,42.0
1998 to 1999,Non Observed,Salt flat,7,11,2.0
1998 to 1999,Non Observed,Urban Infrastructure,7,12,0.0
1998 to 1999,Non Observed,Wetland,7,13,0.0
1998 to 1999,Other Non Vegetated Area,Pasture,8,9,311.0
1998 to 1999,Other Non Vegetated Area,"River, Lake and Ocean",8,10,2.0
1998 to 1999,Other Non Vegetated Area,Salt flat,8,11,0.0
1998 to 1999,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
1998 to 1999,Other Non Vegetated Area,Wetland,8,13,0.0
1998 to 1999,Pasture,"River, Lake and Ocean",9,10,9890.0
1998 to 1999,Pasture,Salt flat,9,11,1.0
1998 to 1999,Pasture,Urban Infrastructure,9,12,1.0
1998 to 1999,Pasture,Wetland,9,13,0.0
1998 to 1999,"River, Lake and Ocean",Salt flat,10,11,14.0
1998 to 1999,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
1998 to 1999,"River, Lake and Ocean",Wetland,10,13,0.0
1998 to 1999,Salt flat,Urban Infrastructure,11,12,0.0
1998 to 1999,Salt flat,Wetland,11,13,0.0
1998 to 1999,Urban Infrastructure,Wetland,12,13,0.0
1999 to 2000,Agriculture,Beach and Dune,0,1,0.0
1999 to 2000,Agriculture,Forest Plantation,0,2,25.0
1999 to 2000,Agriculture,Grassland,0,3,2445.0
